"";"Protein";"Label";"log2FC";"SE";"DF";"pvalue";"adj.pvalue";"issue";"GeneName";"ProName"
"4202";"SH3R1_MOUSE|Q69ZI1";"WtBvsALL";4,35514987379985;0,433551318690671;14,2763805721369;7,40161899417921e-08;3,13527519595165e-07;NA;"Sh3rf1";"E3 ubiquitin-protein ligase SH3RF1 (EC 2.3.2.27) (Plenty of SH3s) (Protein POSH) (RING-type E3 ubiquitin transferase SH3RF1) (SH3 domain-containing RING finger protein 1) (SH3 multiple domains protein 2)"
"4203";"SHAN1_MOUSE|D3YZU1";"WtBvsALL";6,47181350780133;0,429245114770446;14,2763805721369;3,62662843047597e-10;7,29339346018251e-09;NA;"Shank1";"SH3 and multiple ankyrin repeat domains protein 1 (Shank1)"
"4204";"SHAN2_MOUSE|Q80Z38";"WtBvsALL";8,60302245792115;0,58459745893623;14,2763805721369;5,02634444126866e-10;9,19929515006294e-09;NA;"Shank2";"SH3 and multiple ankyrin repeat domains protein 2 (Shank2) (Cortactin-binding protein 1) (CortBP1)"
"4205";"SHAN2_MOUSE|Q80Z38-3";"WtBvsALL";9,63221655006111;0,520074484024584;12,2763805721369;2,42114672933288e-10;5,62502034650487e-09;NA;"Shank2";"SH3 and multiple ankyrin repeat domains protein 2 (Shank2) (Cortactin-binding protein 1) (CortBP1)"
"4206";"SHAN3_MOUSE|Q4ACU6";"WtBvsALL";4,48872154153785;0,30486003959361;14,2763805721369;4,99097919964055e-10;9,19929515006294e-09;NA;"Shank3";"SH3 and multiple ankyrin repeat domains protein 3 (Shank3) (Proline-rich synapse-associated protein 2) (ProSAP2) (SPANK-2)"
"4207";"SHAN3_MOUSE|Q4ACU6-9";"WtBvsALL";3,82206546906469;0,507426987136143;8,27638057213694;5,61326228024225e-05;8,82034542367899e-05;NA;"Shank3";"SH3 and multiple ankyrin repeat domains protein 3 (Shank3) (Proline-rich synapse-associated protein 2) (ProSAP2) (SPANK-2)"
"4208";"SHB_MOUSE|Q6PD21";"WtBvsALL";3,66864950598192;0,37474582232507;14,2763805721369;1,02351083275426e-07;4,07482247030804e-07;NA;"Shb";"SH2 domain-containing adapter protein B"
"4209";"SHC3_MOUSE|Q61120";"WtBvsALL";0,596634086025812;0,203978472386026;14,2763805721369;0,010896482013967;0,0124559201274015;NA;"Shc3";"SHC-transforming protein 3 (Neuronal Shc) (N-Shc) (SHC-transforming protein C) (Src homology 2 domain-containing-transforming protein C3) (SH2 domain protein C3)"
"4210";"SHD_MOUSE|O88834";"WtBvsALL";2,60258535848703;0,376674396184384;14,2763805721369;6,49860997814423e-06;1,33218886256236e-05;NA;"Shd";"SH2 domain-containing adapter protein D"
"4211";"SHIP2_MOUSE|Q6P549";"WtBvsALL";-0,674877288914238;0,201851013268688;14,2763805721369;0,004713999458349;0,00557268337455384;NA;"Inppl1";"Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2 (EC 3.1.3.86) (AblSH3-binding protein) (Inositol polyphosphate phosphatase-like protein 1) (INPPL-1) (SH2 domain-containing inositol 5'-phosphatase 2) (SH2 domain-containing inositol phosphatase 2) (SHIP-2)"
"4212";"SHLB1_MOUSE|Q9JK48";"WtBvsALL";-1,34583229358703;0,169388396329334;14,2763805721369;1,30317430227347e-06;3,41077718619724e-06;NA;"Sh3glb1";"Endophilin-B1 (SH3 domain-containing GRB2-like protein B1)"
"4213";"SHLB2_MOUSE|Q8R3V5";"WtBvsALL";-0,866525381185487;0,219621573268725;14,2763805721369;0,00141408451533404;0,00175956517828799;NA;"Sh3glb2";"Endophilin-B2 (SH3 domain-containing GRB2-like protein B2)"
"4214";"SHOC2_MOUSE|O88520";"WtBvsALL";-1,31183430493942;0,272007341375792;14,2763805721369;0,000256422228803582;0,000353092368106259;NA;"Shoc2";"Leucine-rich repeat protein SHOC-2 (Protein soc-2 homolog) (Protein sur-8 homolog)"
"4215";"SHOT1_MOUSE|Q8K2Q9";"WtBvsALL";1,20906113290357;0,286715122264479;14,2763805721369;0,000827292193377243;0,00105468871959494;NA;"Shtn1";"Shootin-1 (Shootin1)"
"4216";"SHPS1_MOUSE|P97797";"WtBvsALL";0,742577521387513;0,383391919414992;14,2763805721369;0,0728089267922667;0,0786021259323261;NA;"Sirpa";"Tyrosine-protein phosphatase non-receptor type substrate 1 (SHP substrate 1) (SHPS-1) (Brain Ig-like molecule with tyrosine-based activation motifs) (Bit) (CD172 antigen-like family member A) (Inhibitory receptor SHPS-1) (MyD-1 antigen) (Signal-regulatory protein alpha-1) (Sirp-alpha-1) (mSIRP-alpha1) (p84) (CD antigen CD172a)"
"4217";"SHPS1_MOUSE|P97797-2";"WtBvsALL";0,946446490998155;0,391884011781645;14,2763805721369;0,0296867579841044;0,032857564634136;NA;"Sirpa";"Tyrosine-protein phosphatase non-receptor type substrate 1 (SHP substrate 1) (SHPS-1) (Brain Ig-like molecule with tyrosine-based activation motifs) (Bit) (CD172 antigen-like family member A) (Inhibitory receptor SHPS-1) (MyD-1 antigen) (Signal-regulatory protein alpha-1) (Sirp-alpha-1) (mSIRP-alpha1) (p84) (CD antigen CD172a)"
"4218";"SHRM2_MOUSE|A2ALU4";"WtBvsALL";6,51049750883825;0,598218077025374;14,2763805721369;2,67026212021435e-08;1,42030674015254e-07;NA;"Shroom2";"Protein Shroom2 (Protein Apxl)"
"4219";"SHSA6_MOUSE|Q3UH99";"WtBvsALL";2,1670548001965;0,247055929339825;14,2763805721369;3,97821109364948e-07;1,24331314769586e-06;NA;"Shisa6";"Protein shisa-6 (Cystine-knot AMPAR modulating protein of 52 kDa) (CKAMP52) (Shisa family member 6)"
"4220";"SHSA7_MOUSE|Q8C3Q5";"WtBvsALL";-0,282169579140841;0,225943556830826;14,2763805721369;0,231810676087392;0,243537625424871;NA;"Shisa7";"Protein shisa-7 (Cystine-knot AMPAR modulating protein of 59 kDa) (CKAMP59) (GABA(A) receptor auxiliary subunit Shisa7) (Shisa family member 7)"
"4221";"SHSA9_MOUSE|Q9CZN4";"WtBvsALL";5,52964540292133;0,350312616734833;14,2763805721369;1,95083891913096e-10;4,98787357815996e-09;NA;"Shisa9";"Protein shisa-9 (Cystine-knot AMPAR modulating protein of 44 kDa) (CKAMP44)"
"4222";"SHSA9_MOUSE|Q9CZN4-4";"WtBvsALL";2,46140514224695;0,269625829057402;14,2763805721369;2,43922464423941e-07;8,24088644747018e-07;NA;"Shisa9";"Protein shisa-9 (Cystine-knot AMPAR modulating protein of 44 kDa) (CKAMP44)"
"4223";"SI1L1_MOUSE|Q8C0T5";"WtBvsALL";3,71795816168189;0,229462905981343;14,2763805721369;1,36842712658601e-10;4,07167088892961e-09;NA;"Sipa1l1";"Signal-induced proliferation-associated 1-like protein 1 (SIPA1-like protein 1)"
"4224";"SI1L2_MOUSE|Q80TE4";"WtBvsALL";4,61957291959681;0,328519422801733;14,2763805721369;9,25048233425061e-10;1,33971059567546e-08;NA;"Sipa1l2";"Signal-induced proliferation-associated 1-like protein 2 (SIPA1-like protein 2)"
"4225";"SI1L3_MOUSE|G3X9J0";"WtBvsALL";3,51500520591449;0,323163341649304;14,2763805721369;2,69012195798457e-08;1,42576463773182e-07;NA;"Sipa1l3";"Signal-induced proliferation-associated 1-like protein 3 (SIPA1-like protein 3) (SPA-1-like protein 3)"
"4226";"SIA8C_MOUSE|Q64689";"WtBvsALL";-0,942218781000855;0,218386349538757;14,2763805721369;0,00068339275059035;0,000880056268034346;NA;"St8sia3";"Sia-alpha-2,3-Gal-beta-1,4-GlcNAc-R:alpha 2,8-sialyltransferase (EC 2.4.99.-) (Alpha-2,8-sialyltransferase 8C) (Alpha-2,8-sialyltransferase III) (ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3) (Sialyltransferase 8C) (SIAT8-C) (Sialyltransferase St8Sia III) (ST8SiaIII)"
"4227";"SIAS_MOUSE|Q99J77";"WtBvsALL";0,612950521387404;0,215766922677643;14,2763805721369;0,0128832379165251;0,0146611305120285;NA;"Nans";"Sialic acid synthase (N-acetylneuraminate-9-phosphate synthase) (EC 2.5.1.57) (N-acetylneuraminic acid phosphate synthase)"
"4228";"SIK3_MOUSE|Q6P4S6";"WtBvsALL";0,659965353277469;0,186865020861103;14,2763805721369;0,00323054962256418;0,00386935886996388;NA;"Sik3";"Serine/threonine-protein kinase SIK3 (EC 2.7.11.1) (Salt-inducible kinase 3) (SIK-3) (Serine/threonine-protein kinase QSK)"
"4229";"SIKE1_MOUSE|Q9CPR7";"WtBvsALL";6,30120609628619;0,458094411984126;14,2763805721369;1,24164741389482e-09;1,60823060294715e-08;NA;"Sike1";"Suppressor of IKBKE 1 (Suppressor of IKK-epsilon)"
"4230";"SIN1_MOUSE|Q8BKH7";"WtBvsALL";-1,15573445622357;0,266213470186331;14,2763805721369;0,000648374112093661;0,000838039386546047;NA;"Mapkap1";"Target of rapamycin complex 2 subunit MAPKAP1 (TORC2 subunit MAPKAP1) (Mitogen-activated protein kinase 2-associated protein 1) (Stress-activated map kinase-interacting protein 1) (SAPK-interacting protein 1)"
"4231";"SIN3B_MOUSE|Q62141";"WtBvsALL";-1,2339415925592;0,280077717648252;14,2763805721369;0,000571963452052405;0,000744474301366753;NA;"Sin3b";"Paired amphipathic helix protein Sin3b (Histone deacetylase complex subunit Sin3b) (Transcriptional corepressor Sin3b)"
"4232";"SIPA1_MOUSE|P46062";"WtBvsALL";-1,5934125807984;0,188268909504308;14,2763805721369;6,13381601269049e-07;1,78336319271824e-06;NA;"Sipa1";"Signal-induced proliferation-associated protein 1 (Sipa-1) (GTPase-activating protein Spa-1)"
"4233";"SIR2_MOUSE|Q8VDQ8";"WtBvsALL";-1,84234189962163;0,286240073142664;14,2763805721369;1,41904983584317e-05;2,63316030808535e-05;NA;"Sirt2";"NAD-dependent protein deacetylase sirtuin-2 (EC 2.3.1.286) (Regulatory protein SIR2 homolog 2) (SIR2-like protein 2) (mSIR2L2)"
"4234";"SIR5_MOUSE|Q8K2C6";"WtBvsALL";-1,73165827805394;0,274639023208211;14,2763805721369;1,77167505195215e-05;3,1999583472959e-05;NA;"Sirt5";"NAD-dependent protein deacylase sirtuin-5, mitochondrial (EC 2.3.1.-) (Regulatory protein SIR2 homolog 5) (SIR2-like protein 5)"
"4235";"SK2L2_MOUSE|Q9CZU3";"WtBvsALL";-1,12600171380875;0,235716146861891;14,2763805721369;0,000279793350286654;0,000382068858362451;NA;"Mtrex";"Exosome RNA helicase MTR4 (EC 3.6.4.13) (ATP-dependent helicase SKIV2L2) (Superkiller viralicidic activity 2-like 2) (TRAMP-like complex helicase)"
"4236";"SKP1_MOUSE|Q9WTX5";"WtBvsALL";-2,06226874568803;0,188622943931601;14,2763805721369;2,51723857826293e-08;1,35962949959679e-07;NA;"Skp1";"S-phase kinase-associated protein 1 (Cyclin-A/CDK2-associated protein p19) (S-phase kinase-associated protein 1A) (p19A) (p19skp1)"
"4237";"SKT_MOUSE|A2AQ25";"WtBvsALL";6,77400343804536;0,481075276153731;14,2763805721369;9,08347128427527e-10;1,32426079926626e-08;NA;"Skt";"Sickle tail protein (Enhancer trap locus 4)"
"4238";"SL9A1_MOUSE|Q61165";"WtBvsALL";1,31125482713955;0,21302053822479;14,2763805721369;2,28909327307633e-05;4,00512605688183e-05;NA;"Slc9a1";"Sodium/hydrogen exchanger 1 (Na(+)/H(+) exchanger 1) (NHE-1) (Solute carrier family 9 member 1)"
"4239";"SL9A7_MOUSE|Q8BLV3";"WtBvsALL";-0,724244700605952;0,247229152662998;14,2763805721369;0,0108000305169499;0,0123539917424104;NA;"Slc9a7";"Sodium/hydrogen exchanger 7 (Na(+)/H(+) exchanger 7) (NHE-7) (Solute carrier family 9 member 7)"
"4240";"SLIK4_MOUSE|Q810B8";"WtBvsALL";2,76622009158808;0,358452952121749;14,2763805721369;1,83471311574136e-06;4,55191816470082e-06;NA;"Slitrk4";"SLIT and NTRK-like protein 4"
"4241";"SLIK5_MOUSE|Q810B7";"WtBvsALL";6,73615037657036;0,468679196677124;14,2763805721369;6,9024681076301e-10;1,10439489722082e-08;NA;"Slitrk5";"SLIT and NTRK-like protein 5"
"4242";"SLK_MOUSE|O54988";"WtBvsALL";0,202374480573343;0,263224854202017;14,2763805721369;0,454527473260794;0,468904254653471;NA;"Slk";"STE20-like serine/threonine-protein kinase (STE20-like kinase) (mSLK) (EC 2.7.11.1) (Etk4) (STE20-related kinase SMAK) (STE20-related serine/threonine-protein kinase) (STE20-related kinase) (Serine/threonine-protein kinase 2)"
"4243";"SLMAP_MOUSE|Q3URD3";"WtBvsALL";1,11120264816349;0,184971024565863;14,2763805721369;2,9585873296057e-05;5,00774861378371e-05;NA;"Slmap";"Sarcolemmal membrane-associated protein (Sarcolemmal-associated protein)"
"4244";"SLTM_MOUSE|Q8CH25";"WtBvsALL";1,74400095395389;0,224577667813841;14,2763805721369;1,7048795130536e-06;4,2815532884584e-06;NA;"Sltm";"SAFB-like transcription modulator (Modulator of estrogen-induced transcription) (SAF-like transcription modulator)"
"4245";"SMAD2_MOUSE|Q62432";"WtBvsALL";-1,35459039072429;0,25228092046857;14,2763805721369;9,25026752455943e-05;0,000138102585577929;NA;"Smad2";"Mothers against decapentaplegic homolog 2 (MAD homolog 2) (Mothers against DPP homolog 2) (Mad-related protein 2) (mMad2) (SMAD family member 2) (SMAD 2) (Smad2)"
"4246";"SMAL1_MOUSE|Q8BJL0";"WtBvsALL";0,115547006170398;0,142474884940394;14,2763805721369;0,430679595740218;0,444843236525828;NA;"Smarcal1";"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1 (EC 3.6.4.-) (HepA-related protein) (mharp) (Sucrose nonfermenting protein 2-like 1)"
"4247";"SMAP_MOUSE|Q9R0P4";"WtBvsALL";1,29933226153361;0,339588297008582;14,2763805721369;0,00179298753751022;0,00220515363569059;NA;"Smap";"Small acidic protein (Sid 2057)"
"4248";"SMAP1_MOUSE|Q91VZ6";"WtBvsALL";4,27265216140478;0,23261545382992;14,2763805721369;2,46674272311351e-11;2,3242198102225e-09;NA;"Smap1";"Stromal membrane-associated protein 1"
"4249";"SMAP2_MOUSE|Q7TN29";"WtBvsALL";0,947885990064003;0,244767404718718;14,2763805721369;0,00163472543856381;0,00201978704016821;NA;"Smap2";"Stromal membrane-associated protein 2 (Stromal membrane-associated protein 1-like)"
"4250";"SMBP2_MOUSE|P40694";"WtBvsALL";1,24684374071191;0,266839400545206;14,2763805721369;0,000341515818417216;0,00046029999578988;NA;"Ighmbp2";"DNA-binding protein SMUBP-2 (EC 3.6.4.12) (EC 3.6.4.13) (ATP-dependent helicase IGHMBP2) (Cardiac transcription factor 1) (CATF1) (Immunoglobulin mu-binding protein 2)"
"4251";"SMC1A_MOUSE|Q9CU62";"WtBvsALL";-1,71243953015051;0,191486279502906;14,2763805721369;3,14109712252934e-07;1,01215339831724e-06;NA;"Smc1a";"Structural maintenance of chromosomes protein 1A (SMC protein 1A) (SMC-1-alpha) (SMC-1A) (Chromosome segregation protein SmcB) (Sb1.8)"
"4252";"SMC3_MOUSE|Q9CW03";"WtBvsALL";-2,05815126165598;0,217749988159488;14,2763805721369;1,58659803000573e-07;5,78588800772406e-07;NA;"Smc3";"Structural maintenance of chromosomes protein 3 (SMC protein 3) (SMC-3) (Basement membrane-associated chondroitin proteoglycan) (Bamacan) (Chondroitin sulfate proteoglycan 6) (Chromosome segregation protein SmcD) (Mad member-interacting protein 1)"
"4253";"SMCA1_MOUSE|Q6PGB8";"WtBvsALL";-2,24659134094;0,188895646081637;14,2763805721369;8,46507560575531e-09;5,8919705447446e-08;NA;"Smarca1";"Probable global transcription activator SNF2L1 (EC 3.6.4.-) (ATP-dependent helicase SMARCA1) (DNA-dependent ATPase SNF2L) (Nucleosome-remodeling factor subunit SNF2L) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 1)"
"4254";"SMCA2_MOUSE|Q6DIC0";"WtBvsALL";-0,852254006898954;0,165560432623218;14,2763805721369;0,00013923193222017;0,000200569669064616;NA;"Smarca2";"Probable global transcription activator SNF2L2 (EC 3.6.4.-) (ATP-dependent helicase SMARCA2) (BRG1-associated factor 190B) (BAF190B) (Protein brahma homolog) (SNF2-alpha) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 2)"
"4255";"SMCA4_MOUSE|Q3TKT4";"WtBvsALL";-1,24301093055599;0,183522179975041;14,2763805721369;8,11321955914472e-06;1,61692366302109e-05;NA;"Smarca4";"Transcription activator BRG1 (EC 3.6.4.-) (ATP-dependent helicase SMARCA4) (BRG1-associated factor 190A) (BAF190A) (Protein brahma homolog 1) (SNF2-beta) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 4)"
"4256";"SMCA5_MOUSE|Q91ZW3";"WtBvsALL";-1,78352796445336;0,203931596005997;14,2763805721369;4,12342112401527e-07;1,28317839015227e-06;NA;"Smarca5";"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 (EC 3.6.4.-) (Sucrose nonfermenting protein 2 homolog) (mSnf2h)"
"4257";"SMCE1_MOUSE|O54941";"WtBvsALL";1,7153799592872;0,234821562426811;14,2763805721369;3,46065425016019e-06;7,7670087449559e-06;NA;"Smarce1";"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1 (BRG1-associated factor 57) (BAF57)"
"4258";"SMCR8_MOUSE|Q3UMB5";"WtBvsALL";1,05352924792292;0,17379293182799;14,2763805721369;2,69089919647503e-05;4,61141633939541e-05;NA;"Smcr8";"Guanine nucleotide exchange protein SMCR8 (Smith-Magenis syndrome chromosomal region candidate gene 8 protein homolog)"
"4259";"SMD2_MOUSE|P62317";"WtBvsALL";-1,16260415539955;0,263482014428711;14,2763805721369;0,000564500992316951;0,000735325409346811;NA;"Snrpd2";"Small nuclear ribonucleoprotein Sm D2 (Sm-D2) (snRNP core protein D2)"
"4260";"SMD3_MOUSE|P62320";"WtBvsALL";0,517054251835038;0,312233603084044;14,2763805721369;0,119532015660971;0,127581056363125;NA;"Snrpd3";"Small nuclear ribonucleoprotein Sm D3 (Sm-D3) (snRNP core protein D3)"
"4261";"SMG7_MOUSE|Q5RJH6";"WtBvsALL";3,04826920777364;0,284897964034856;14,2763805721369;3,32079149519405e-08;1,66240898487129e-07;NA;"Smg7";"Nonsense-mediated mRNA decay factor SMG7 (SMG-7 homolog)"
"4262";"SMG9_MOUSE|Q9DB90";"WtBvsALL";0,202466689844228;0,171058216030746;14,2763805721369;0,255900807068092;0,267850916758373;NA;"Smg9";"Nonsense-mediated mRNA decay factor SMG9"
"4263";"SMHD1_MOUSE|Q6P5D8";"WtBvsALL";2,57358314040175;0,365789625244999;14,2763805721369;5,30239542030657e-06;1,11805171564525e-05;NA;"Smchd1";"Structural maintenance of chromosomes flexible hinge domain-containing protein 1 (SMC hinge domain-containing protein 1) (EC 3.6.1.-)"
"4264";"SMRC1_MOUSE|P97496";"WtBvsALL";0,797756214584615;0,216358804024683;14,2763805721369;0,00236650510641217;0,002871637963612;NA;"Smarcc1";"SWI/SNF complex subunit SMARCC1 (BRG1-associated factor 155) (SWI/SNF complex 155 kDa subunit) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily C member 1) (SWI3-related protein) (BAF155)"
"4265";"SMRC2_MOUSE|Q6PDG5";"WtBvsALL";1,25293248803855;0,177363809093076;14,2763805721369;5,0659917752349e-06;1,07893537682692e-05;NA;"Smarcc2";"SWI/SNF complex subunit SMARCC2 (BRG1-associated factor 170) (BAF170) (SWI/SNF complex 170 kDa subunit) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily C member 2)"
"4266";"SMS_MOUSE|P60041";"WtBvsALL";-3,91047705597271;0,351090635785069;14,2763805721369;1,98244720044256e-08;1,12449178995003e-07;NA;"Sst";"Somatostatin [Cleaved into: Antrin; Somatostatin-28; Somatostatin-14; Neuronostatin (NST)]"
"4267";"SMU1_MOUSE|Q3UKJ7";"WtBvsALL";-2,34023319779889;0,176397792976136;14,2763805721369;2,0086277724907e-09;2,20256424707601e-08;NA;"Smu1";"WD40 repeat-containing protein SMU1 (Smu-1 suppressor of mec-8 and unc-52 protein homolog) [Cleaved into: WD40 repeat-containing protein SMU1, N-terminally processed]"
"4268";"SMYD5_MOUSE|Q3TYX3";"WtBvsALL";-1,29651834786024;0,269971055746554;14,2763805721369;0,000266538409834813;0,000365735552653594;NA;"Smyd5";"Histone-lysine N-trimethyltransferase SMYD5 (EC 2.1.1.372) (Protein NN8-4AG) (Retinoic acid-induced protein 15) (SET and MYND domain-containing protein 5) ([histone H4]-lysine20 N-trimethyltransferase SMYD5)"
"4269";"SNAA_MOUSE|Q9DB05";"WtBvsALL";-1,61041269017907;0,227023029296491;14,2763805721369;4,83361814604451e-06;1,03638639389273e-05;NA;"Napa";"Alpha-soluble NSF attachment protein (SNAP-alpha) (N-ethylmaleimide-sensitive factor attachment protein alpha)"
"4270";"SNAB_MOUSE|P28663";"WtBvsALL";-1,64663634486694;0,280183480459782;14,2763805721369;3,71812365979749e-05;6,13219227910847e-05;NA;"Napb";"Beta-soluble NSF attachment protein (SNAP-beta) (Brain protein I47) (N-ethylmaleimide-sensitive factor attachment protein beta)"
"4271";"SNAG_MOUSE|Q9CWZ7";"WtBvsALL";2,20748136167957;0,301972489465406;14,2763805721369;3,43274115311486e-06;7,70776124759418e-06;NA;"Napg";"Gamma-soluble NSF attachment protein (SNAP-gamma) (N-ethylmaleimide-sensitive factor attachment protein gamma)"
"4272";"SNAPN_MOUSE|Q9Z266";"WtBvsALL";5,54351895020397;0,92306474604655;14,2763805721369;2,96831572412307e-05;5,02087446952731e-05;NA;"Snapin";"SNARE-associated protein Snapin (Biogenesis of lysosome-related organelles complex 1 subunit 7) (BLOC-1 subunit 7) (Synaptosomal-associated protein 25-binding protein) (SNAP-associated protein)"
"4273";"SND1_MOUSE|Q78PY7";"WtBvsALL";-1,88257996859059;0,168404690315973;14,2763805721369;1,891086577142e-08;1,08967706732712e-07;NA;"Snd1";"Staphylococcal nuclease domain-containing protein 1 (EC 3.1.31.1) (100 kDa coactivator) (p100 co-activator)"
"4274";"SNF5_MOUSE|Q9Z0H3";"WtBvsALL";-2,47156634134577;0,245607861601955;14,2763805721369;7,23843212744146e-08;3,07935975455035e-07;NA;"Smarcb1";"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1 (BRG1-associated factor 47) (BAF47) (Integrase interactor 1 protein) (SNF5 homolog) (mSNF5)"
"4275";"SNF8_MOUSE|Q9CZ28";"WtBvsALL";-0,315103169632847;0,217153372998391;14,2763805721369;0,168379793094343;0,178148552144732;NA;"Snf8";"Vacuolar-sorting protein SNF8 (ESCRT-II complex subunit VPS22)"
"4276";"SNG3_MOUSE|Q8R191";"WtBvsALL";-0,626016521412319;0,27403954579403;14,2763805721369;0,038139082652735;0,0419843471521237;NA;"Syngr3";"Synaptogyrin-3"
"4277";"SNP23_MOUSE|O09044";"WtBvsALL";3,06684809815298;0,415510717890419;14,2763805721369;3,073973591019e-06;7,04215894271706e-06;NA;"Snap23";"Synaptosomal-associated protein 23 (SNAP-23) (Syndet) (Vesicle-membrane fusion protein SNAP-23)"
"4278";"SNP25_MOUSE|P60879";"WtBvsALL";3,18747361364576;0,425115639980733;14,2763805721369;2,56446487213744e-06;6,02678857710637e-06;NA;"Snap25";"Synaptosomal-associated protein 25 (SNAP-25) (Super protein) (SUP) (Synaptosomal-associated 25 kDa protein)"
"4279";"SNP25_MOUSE|P60879-2";"WtBvsALL";5,01403659087605;0,483975770254868;14,2763805721369;5,00827406349573e-08;2,29775459288244e-07;NA;"Snap25";"Synaptosomal-associated protein 25 (SNAP-25) (Super protein) (SUP) (Synaptosomal-associated 25 kDa protein)"
"4280";"SNP29_MOUSE|Q9ERB0";"WtBvsALL";7,81591476193057;0,477046432345558;14,2763805721369;1,1765476325333e-10;3,67256095357633e-09;NA;"Snap29";"Synaptosomal-associated protein 29 (SNAP-29) (Golgi SNARE of 32 kDa) (Gs32) (Soluble 29 kDa NSF attachment protein) (Vesicle-membrane fusion protein SNAP-29)"
"4281";"SNP47_MOUSE|Q8R570";"WtBvsALL";0,865559382778754;0,241697929525031;14,2763805721369;0,00292608778825775;0,00352043855915238;NA;"Snap47";"Synaptosomal-associated protein 47 (SNAP-47) (Synaptosomal-associated 47 kDa protein)"
"4282";"SNPH_MOUSE|Q80U23";"WtBvsALL";1,68043579212896;0,161976997337278;14,2763805721369;4,92046362478234e-08;2,26563972152874e-07;NA;"Snph";"Syntaphilin"
"4283";"SNPH_MOUSE|Q80U23-2";"WtBvsALL";3,70935812865568;0,433491611218491;14,2763805721369;5,37266117585624e-07;1,60423122434017e-06;NA;"Snph";"Syntaphilin"
"4284";"SNR40_MOUSE|Q6PE01";"WtBvsALL";-2,23737911072859;0,19657924704296;14,2763805721369;1,49924789341048e-08;9,09198245729741e-08;NA;"Snrnp40";"U5 small nuclear ribonucleoprotein 40 kDa protein (U5 snRNP 40 kDa protein) (WD repeat-containing protein 57)"
"4285";"SNRK_MOUSE|Q8VDU5";"WtBvsALL";0,827198085522703;0,228541855889981;14,2763805721369;0,00271001376131984;0,00327208116222006;NA;"Snrk";"SNF-related serine/threonine-protein kinase (EC 2.7.11.1) (SNF1-related kinase)"
"4286";"SNRPA_MOUSE|Q62189";"WtBvsALL";-2,77056347508881;0,166505970605868;14,2763805721369;9,53161398808658e-11;3,34461048078514e-09;NA;"Snrpa";"U1 small nuclear ribonucleoprotein A (U1 snRNP A) (U1-A) (U1A)"
"4287";"SNTA1_MOUSE|Q61234";"WtBvsALL";-1,54202194954344;0,234535971489197;14,2763805721369;1,12555952312965e-05;2,14569009130149e-05;NA;"Snta1";"Alpha-1-syntrophin (59 kDa dystrophin-associated protein A1 acidic component 1) (Syntrophin-1)"
"4288";"SNTB1_MOUSE|Q99L88";"WtBvsALL";-1,30156477835068;0,180158433897034;14,2763805721369;3,92730706674294e-06;8,66152507827833e-06;NA;"Sntb1";"Beta-1-syntrophin (59 kDa dystrophin-associated protein A1 basic component 1) (DAPA1B) (Syntrophin-2)"
"4289";"SNTB2_MOUSE|Q61235";"WtBvsALL";-1,0243747676091;0,20222616758502;14,2763805721369;0,000162290958570293;0,000230846071346282;NA;"Sntb2";"Beta-2-syntrophin (59 kDa dystrophin-associated protein A1 basic component 2) (Syntrophin-3) (SNT3) (Syntrophin-like) (SNTL)"
"4290";"SNUT1_MOUSE|Q9Z315";"WtBvsALL";3,64350246688514;0,444843189160474;14,2763805721369;9,0858431049514e-07;2,50155680292169e-06;NA;"Sart1";"U4/U6.U5 tri-snRNP-associated protein 1 (Hypoxia-associated factor) (Squamous cell carcinoma antigen recognized by T-cells 1) (SART-1) (mSART-1)"
"4291";"SNUT2_MOUSE|Q3TIX9";"WtBvsALL";-1,70219355130865;0,19079685421684;14,2763805721369;3,2345172828697e-07;1,03765598582856e-06;NA;"Usp39";"U4/U6.U5 tri-snRNP-associated protein 2 (Inactive ubiquitin-specific peptidase 39)"
"4292";"SNW1_MOUSE|Q9CSN1";"WtBvsALL";1,90803255678668;0,432044196305412;14,2763805721369;0,000560312150197807;0,000730242884274192;NA;"Snw1";"SNW domain-containing protein 1 (Nuclear protein SkiP) (Ski-interacting protein)"
"4293";"SNX1_MOUSE|Q9WV80";"WtBvsALL";1,05532820949107;0,322766116785089;14,2763805721369;0,0054666309588875;0,00641767843073825;NA;"Snx1";"Sorting nexin-1"
"4294";"SNX12_MOUSE|O70493";"WtBvsALL";-1,69019470848881;0,342531640521486;14,2763805721369;0,000207581649596987;0,000290317601195566;NA;"Snx12";"Sorting nexin-12 (SDP8 protein)"
